VARIABLES ="X","H","U","surface" 
Zone T="0" i=200,j=1
2475.0 0.05742219090461731 -0.008412688970565796 3072.0574221909046
2487.5 0.10075190663337708 0.03689292073249817 3078.1007519066334
VARIABLES ="X","H","U","surface" 
Zone T="1" i=200,j=1
0.0 0.13816359639167786 0.05852237343788147 3728.1381635963917
12.5 0.1292281448841095 0.05876627564430237 3730.129228144884
25.0 0.1139698326587677 0.031046062707901 3732.1139698326588
37.5 0.08480480313301086 0.002648979425430298 3734.084804803133
50.0 0.10770919919013977 0.05408778786659241 3734.10770919919
62.5 0.6332387924194336 0.3217219412326813 3734.6332387924194
75.0 2.6585745811462402 0.5082656145095825 3732.6585745811462
87.5 4.971797466278076 0.69941246509552 3730.971797466278
100.0 7.477963447570801 0.7785300016403198 3727.477963447571
112.5 10.72855281829834 1.0215953588485718 3724.7285528182983
125.0 15.144562721252441 1.5178688764572144 3717.1445627212524
137.5 16.873809814453125 2.3952717781066895 3706.873809814453
150.0 19.116901397705078 2.9477291107177734 3701.116901397705
162.5 22.64202880859375 2.9525508880615234 3696.6420288085938
175.0 25.804834365844727 3.6115825176239014 3689.8048343658447
187.5 27.0098876953125 5.210289478302002 3677.0098876953125
200.0 27.144989013671875 5.668344974517822 3669.144989013672
212.5 28.071460723876953 5.348905086517334 3662.071460723877
225.0 29.938064575195312 5.464221477508545 3651.9380645751953
237.5 32.336585998535156 5.495152950286865 3638.336585998535
250.0 36.02504348754883 5.0132856369018555 3632.025043487549
262.5 42.438297271728516 4.150383472442627 3630.4382972717285
275.0 48.949520111083984 3.894771099090576 3624.949520111084
287.5 54.1766471862793 3.372647285461426 3618.1766471862793
300.0 58.16444396972656 2.9518239498138428 3614.1644439697266
312.5 60.45536422729492 2.6700360774993896 3608.455364227295
325.0 62.109798431396484 2.8011093139648438 3604.1097984313965
337.5 63.999351501464844 3.216377019882202 3595.999351501465
350.0 64.43184661865234 2.709764003753662 3592.4318466186523
362.5 65.09062957763672 2.4851818084716797 3587.0906295776367
375.0 66.75028991699219 3.045642375946045 3580.750289916992
387.5 67.38451385498047 4.142317295074463 3571.3845138549805
400.0 66.87577819824219 5.440098285675049 3564.875778198242
412.5 66.77869415283203 5.294576644897461 3560.778694152832
425.0 67.73426818847656 5.124910831451416 3553.7342681884766
437.5 70.01173400878906 5.356019020080566 3548.011734008789
450.0 71.9571762084961 5.817044734954834 3545.957176208496
462.5 72.55550384521484 6.8149027824401855 3540.555503845215
475.0 71.96216583251953 7.570950508117676 3531.9621658325195
487.5 71.40574645996094 7.602663516998291 3521.405746459961
500.0 71.41899108886719 7.07332706451416 3517.418991088867
512.5 70.87248229980469 6.432529926300049 3512.8724822998047
525.0 69.76517486572266 6.5566205978393555 3505.7651748657227
537.5 68.25198364257812 7.484450817108154 3500.251983642578
550.0 66.86920166015625 8.623087882995605 3496.8692016601562
562.5 66.03550720214844 8.88921070098877 3492.0355072021484
575.0 64.68975830078125 8.62138843536377 3484.6897583007812
587.5 62.94866180419922 8.511687278747559 3474.948661804199
600.0 61.64336013793945 8.944570541381836 3467.6433601379395
612.5 61.06612014770508 9.94383716583252 3461.066120147705
625.0 60.5306282043457 10.920296669006348 3452.5306282043457
637.5 59.4482307434082 11.12978458404541 3443.448230743408
650.0 58.58053207397461 10.88284683227539 3436.5805320739746
662.5 57.577301025390625 10.967584609985352 3429.5773010253906
675.0 56.288272857666016 11.797165870666504 3420.288272857666
687.5 55.02180480957031 12.890549659729004 3407.0218048095703
700.0 53.428924560546875 13.675230026245117 3397.428924560547
712.5 51.4736442565918 13.557900428771973 3387.473644256592
725.0 49.49091339111328 12.66782283782959 3375.4909133911133
737.5 47.7225227355957 12.811525344848633 3361.7225227355957
750.0 46.24738311767578 13.159989356994629 3352.247383117676
762.5 45.25715637207031 13.725497245788574 3345.2571563720703
775.0 45.31513214111328 14.029576301574707 3335.3151321411133
787.5 45.83164596557617 13.92853832244873 3323.831645965576
800.0 47.025264739990234 13.514945030212402 3317.0252647399902
812.5 49.04301452636719 13.447186470031738 3311.043014526367
825.0 50.80351638793945 13.981287956237793 3304.8035163879395
837.5 52.523250579833984 14.682175636291504 3296.523250579834
850.0 54.72719955444336 14.626298904418945 3292.7271995544434
862.5 56.59407424926758 14.905723571777344 3290.5940742492676
875.0 57.69583511352539 16.358898162841797 3285.6958351135254
887.5 58.287879943847656 17.788970947265625 3278.2878799438477
900.0 59.278202056884766 18.497562408447266 3273.2782020568848
912.5 60.19669723510742 18.448617935180664 3270.1966972351074
925.0 59.66826248168945 18.135910034179688 3265.6682624816895
937.5 58.23970413208008 18.031375885009766 3258.23970413208
950.0 56.79378128051758 18.42412567138672 3252.7937812805176
962.5 55.730316162109375 18.781383514404297 3247.7303161621094
975.0 55.90250015258789 18.62016487121582 3243.902500152588
987.5 57.54111862182617 17.958343505859375 3235.541118621826
1000.0 59.67766189575195 17.739627838134766 3233.677661895752
1012.5 61.22785568237305 18.307605743408203 3231.227855682373
1025.0 61.766109466552734 19.15058135986328 3225.7661094665527
1037.5 61.57022476196289 19.82354164123535 3219.570224761963
1050.0 61.04650115966797 20.11886978149414 3215.046501159668
1062.5 60.7081298828125 19.859825134277344 3210.7081298828125
1075.0 60.80317306518555 19.512866973876953 3206.8031730651855
1087.5 61.048213958740234 20.4427490234375 3199.0482139587402
1100.0 61.22408676147461 21.750228881835938 3195.2240867614746
1112.5 61.252471923828125 22.17799949645996 3189.252471923828
1125.0 60.41659927368164 22.641611099243164 3182.4165992736816
1137.5 59.271209716796875 23.027027130126953 3173.271209716797
1150.0 58.439815521240234 23.127073287963867 3170.4398155212402
1162.5 58.30763244628906 22.809314727783203 3164.307632446289
1175.0 58.486534118652344 22.1508846282959 3160.4865341186523
1187.5 58.404090881347656 21.300552368164062 3152.4040908813477
1200.0 58.132938385009766 20.222301483154297 3148.1329383850098
1212.5 56.715084075927734 19.95071792602539 3142.7150840759277
1225.0 54.45291519165039 20.768661499023438 3144.4529151916504
1237.5 52.270896911621094 21.6837158203125 3130.270896911621
1250.0 50.34321975708008 22.588132858276367 3122.34321975708
1262.5 49.087276458740234 22.82703399658203 3115.0872764587402
1275.0 48.73786926269531 22.28009796142578 3112.7378692626953
1287.5 49.02061080932617 21.1953067779541 3109.020610809326
1300.0 49.575927734375 20.07424545288086 3107.575927734375
1312.5 50.26782989501953 19.355892181396484 3108.2678298950195
1325.0 50.900672912597656 19.29866600036621 3106.9006729125977
1337.5 51.680816650390625 19.546913146972656 3103.6808166503906
1350.0 51.79481506347656 20.26117706298828 3101.7948150634766
1362.5 51.35216522216797 21.24690818786621 3099.352165222168
1375.0 50.824161529541016 21.95766258239746 3096.824161529541
1387.5 49.39641571044922 22.643264770507812 3091.396415710449
1400.0 46.87963104248047 23.521577835083008 3088.8796310424805
1412.5 44.539852142333984 23.42206573486328 3086.539852142334
1425.0 41.86235046386719 21.514636993408203 3081.862350463867
1437.5 39.03020477294922 19.87841033935547 3075.030204772949
1450.0 36.386043548583984 20.203405380249023 3068.386043548584
1462.5 33.995155334472656 22.992427825927734 3059.9951553344727
1475.0 31.58531951904297 23.81134605407715 3051.585319519043
1487.5 28.95278549194336 23.416902542114258 3036.9527854919434
1500.0 26.35505485534668 23.283748626708984 3028.3550548553467
1512.5 25.16664695739746 22.604290008544922 3021.1666469573975
1525.0 24.92596435546875 21.884765625 3016.9259643554688
1537.5 23.251361846923828 22.016082763671875 3005.251361846924
1550.0 21.723350524902344 22.428810119628906 2997.7233505249023
1562.5 20.09107208251953 22.55614471435547 2990.0910720825195
1575.0 18.085647583007812 22.833650588989258 2982.085647583008
1587.5 15.728822708129883 23.438709259033203 2967.72882270813
1600.0 13.205181121826172 24.374168395996094 2955.205181121826
1612.5 11.296832084655762 25.532121658325195 2945.2968320846558
1625.0 9.831745147705078 26.64718246459961 2933.831745147705
1637.5 8.001681327819824 27.48468017578125 2918.00168132782
1650.0 6.1441330909729 28.22549819946289 2906.144133090973
1662.5 4.501974582672119 29.08747673034668 2896.501974582672
1675.0 3.430054187774658 30.004276275634766 2887.4300541877747
1687.5 2.8940958976745605 30.001089096069336 2882.8940958976746
1700.0 2.973700523376465 28.16270637512207 2882.9737005233765
1712.5 3.078507900238037 22.787765502929688 2883.078507900238
1725.0 2.89007568359375 14.842130661010742 2882.8900756835938
1737.5 1.5386838912963867 3.966787576675415 2881.5386838912964
1750.0 0.4067838490009308 0.909176230430603 2880.406783849001
1762.5 0.5217936038970947 -0.3025129735469818 2880.521793603897
1775.0 0.26359823346138 -0.0647033154964447 2880.2635982334614
1787.5 0.04183843731880188 0.03463068604469299 2880.041838437319
1800.0 0.0 0.026645809412002563 2880.0
1812.5 0.0 -0.007925599813461304 2880.0
1825.0 0.0 -0.029152005910873413 2880.0
1837.5 0.029264479875564575 -0.03388819098472595 2880.0292644798756
1850.0 0.0 -0.01833757758140564 2880.0
1862.5 0.0 -0.01547512412071228 2882.0
1875.0 0.0 -0.044997066259384155 2886.0
1887.5 0.0 -0.05521830916404724 2892.0
1900.0 0.0 -0.042764753103256226 2898.0
1912.5 0.0 -0.019237130880355835 2902.0
1925.0 0.003506213426589966 -0.006396383047103882 2904.0035062134266
1937.5 0.0 -0.01052960753440857 2906.0
1950.0 0.0 -0.004586309194564819 2908.0
1962.5 0.0077696144580841064 0.013541609048843384 2910.007769614458
1975.0 0.0 0.012716203927993774 2912.0
1987.5 0.0 -0.0020814836025238037 2914.0
2000.0 0.0 -0.017801374197006226 2916.0
2012.5 0.0 -0.02717074751853943 2918.0
2025.0 0.0 -0.030337423086166382 2920.0
2037.5 0.0 -0.03175267577171326 2922.0
2050.0 0.0 -0.03550109267234802 2926.0
2062.5 0.0 -0.042015641927719116 2928.0
2075.0 0.0 -0.052954286336898804 2930.0
2087.5 0.0 -0.06281623244285583 2934.0
2100.0 0.0 -0.061334699392318726 2938.0
2112.5 0.0 -0.04933890700340271 2942.0
2125.0 0.0 -0.03313454985618591 2944.0
2137.5 0.0 -0.01803836226463318 2950.0
2150.0 0.0 -0.007435411214828491 2956.0
2162.5 0.0 -0.003261774778366089 2960.0
2175.0 0.0 -0.006015509366989136 2964.0
2187.5 0.0 -0.011043637990951538 2972.0
2200.0 0.0 -0.015029162168502808 2976.0
2212.5 0.0 -0.018189042806625366 2980.0
2225.0 0.0 -0.023140281438827515 2984.0
2237.5 0.0 -0.03227457404136658 2990.0
2250.0 0.0 -0.045421212911605835 2994.0
2262.5 0.0008712112903594971 -0.058099836111068726 2998.0008712112904
2275.0 0.009630709886550903 -0.06332787871360779 3002.0096307098866
2287.5 0.025765925645828247 -0.0578436553478241 3008.025765925646
2300.0 0.04398682713508606 -0.04712483286857605 3014.043986827135
2312.5 0.05261757969856262 -0.042085856199264526 3020.0526175796986
2325.0 0.04528573155403137 -0.047668784856796265 3024.045285731554
2337.5 0.022259265184402466 -0.0627574622631073 3028.0222592651844
2350.0 0.0 -0.0791301429271698 3034.0
2362.5 0.0 -0.08734819293022156 3036.0
2375.0 0.0 -0.08496877551078796 3040.0
2387.5 0.0 -0.07909318804740906 3044.0
2400.0 0.0 -0.07967719435691833 3048.0
2412.5 0.0 -0.08826097846031189 3052.0
2425.0 0.0 -0.10147151350975037 3056.0
2437.5 0.0 -0.1114259660243988 3060.0
2450.0 0.0 -0.11238870024681091 3066.0
2462.5 0.0 -0.10858067870140076 3070.0
2475.0 0.023704558610916138 -0.07217511534690857 3072.023704558611
2487.5 0.12153628468513489 0.011170774698257446 3078.121536284685
VARIABLES ="X","H","U","surface" 
Zone T="2" i=200,j=1
0.0 0.1045699417591095 -0.03390464186668396 3728.104569941759
12.5 0.09639886021614075 -0.04013738036155701 3730.096398860216
25.0 0.09729078412055969 -0.046628087759017944 3732.0972907841206
37.5 0.2926519215106964 0.0572456419467926 3734.2926519215107
50.0 0.8780754804611206 0.1905604898929596 3734.878075480461
62.5 2.8189733028411865 0.22145691514015198 3736.818973302841
75.0 5.033263683319092 0.2534765303134918 3735.033263683319
87.5 6.5032782554626465 0.3882385790348053 3732.5032782554626
100.0 7.939558982849121 0.46989718079566956 3727.939558982849
112.5 9.07565689086914 0.4855739176273346 3723.075656890869
125.0 8.210352897644043 0.734056830406189 3710.210352897644
137.5 5.971524715423584 1.499770998954773 3695.9715247154236
150.0 3.1723642349243164 2.9897334575653076 3685.1723642349243
162.5 0.1490040123462677 4.255189418792725 3674.1490040123463
175.0 0.0 5.209281921386719 3664.0
187.5 0.0 6.2193779945373535 3650.0
200.0 0.0 7.437026023864746 3642.0
212.5 0.0 8.721840858459473 3634.0
225.0 0.0 9.28511905670166 3622.0
237.5 0.07300522923469543 8.804033279418945 3606.0730052292347
250.0 4.616346836090088 7.94199800491333 3600.61634683609
262.5 10.746869087219238 7.127645015716553 3598.7468690872192
275.0 15.05040168762207 6.125152587890625 3591.050401687622
287.5 18.475343704223633 5.219884395599365 3582.4753437042236
300.0 23.12851333618164 4.978220462799072 3579.1285133361816
312.5 28.123271942138672 5.5611042976379395 3576.1232719421387
325.0 31.92092514038086 7.37479829788208 3573.920925140381
337.5 35.20909118652344 8.424854278564453 3567.2090911865234
350.0 37.78866958618164 7.713380336761475 3565.7886695861816
362.5 39.97599792480469 6.974188327789307 3561.9759979248047
375.0 41.613033294677734 6.788076877593994 3555.6130332946777
387.5 42.89370346069336 7.141190528869629 3546.8937034606934
400.0 44.143192291259766 7.434169292449951 3542.1431922912598
412.5 44.6883544921875 7.569039821624756 3538.6883544921875
425.0 44.0409049987793 7.81752347946167 3530.0409049987793
437.5 42.370262145996094 7.907323360443115 3520.370262145996
450.0 42.326080322265625 7.362713813781738 3516.3260803222656
462.5 43.24520492553711 6.485166549682617 3511.245204925537
475.0 43.249298095703125 5.667134761810303 3503.249298095703
487.5 43.57636642456055 5.177010536193848 3493.5763664245605
500.0 43.89985275268555 4.630101680755615 3489.8998527526855
512.5 43.518436431884766 4.468930721282959 3485.5184364318848
525.0 42.1882438659668 5.176433086395264 3478.188243865967
537.5 40.502689361572266 6.0581536293029785 3472.5026893615723
550.0 39.97762680053711 6.764833450317383 3469.977626800537
562.5 40.7792854309082 7.581363201141357 3466.779285430908
575.0 42.50545120239258 8.1292142868042 3462.5054512023926
587.5 43.601768493652344 8.508028030395508 3455.6017684936523
600.0 42.60908508300781 6.097864627838135 3448.609085083008
612.5 41.3779182434082 3.510207414627075 3441.377918243408
625.0 40.32904052734375 2.2675681114196777 3432.3290405273438
637.5 39.29756164550781 2.48197078704834 3423.297561645508
650.0 38.52102279663086 4.015253067016602 3416.521022796631
662.5 38.1668815612793 6.671707630157471 3410.1668815612793
675.0 38.11839294433594 9.744898796081543 3402.118392944336
687.5 38.181636810302734 11.462573051452637 3390.1816368103027
700.0 37.930362701416016 12.342635154724121 3381.930362701416
712.5 37.65349197387695 12.827813148498535 3373.653491973877
725.0 37.82265853881836 13.00961685180664 3363.8226585388184
737.5 38.354164123535156 12.974285125732422 3352.354164123535
750.0 39.059059143066406 12.724295616149902 3345.0590591430664
762.5 39.92996597290039 13.183083534240723 3339.9299659729004
775.0 40.62981033325195 14.877110481262207 3330.629810333252
787.5 40.4304084777832 16.01959800720215 3318.430408477783
800.0 39.44426727294922 16.479896545410156 3309.444267272949
812.5 38.66641616821289 16.467021942138672 3300.666416168213
825.0 38.84440612792969 16.012327194213867 3292.8444061279297
837.5 40.1161003112793 15.131816864013672 3284.1161003112793
850.0 42.03358459472656 14.207208633422852 3280.0335845947266
862.5 43.93391799926758 13.29226303100586 3277.9339179992676
875.0 45.36158752441406 13.031496047973633 3273.361587524414
887.5 46.34744644165039 13.894933700561523 3266.3474464416504
900.0 46.331478118896484 15.203110694885254 3260.3314781188965
912.5 46.242042541503906 16.651779174804688 3256.242042541504
925.0 45.754974365234375 17.709627151489258 3251.7549743652344
937.5 44.468387603759766 17.80938720703125 3244.4683876037598
950.0 43.752899169921875 17.213634490966797 3239.752899169922
962.5 43.54075622558594 16.803646087646484 3235.540756225586
